Date,Disease,Frequency,Average Age,StdDev Age,Subdistrict
2021-11-29,I10,1,59.0,0.0,5
2021-11-30,I10,1,50.0,0.0,5
2021-12-01,I10,1,63.0,0.0,3
2021-12-03,I10,1,69.0,0.0,2
2021-12-06,I10,4,40.0,9.874208829065749,4
2021-12-07,I10,1,44.0,0.0,7
2021-12-08,I10,1,48.0,0.0,2
2021-12-09,I10,3,59.666666666666664,10.208928554075703,4
2021-12-10,I10,1,78.0,0.0,3
2021-12-13,I10,2,56.5,11.5,4
2021-12-14,I10,1,64.0,0.0,5
2021-12-16,I10,1,52.0,0.0,3
2021-12-17,I10,3,60.666666666666664,10.780641085864152,2
2021-12-20,I10,1,61.0,0.0,1
2021-12-23,I10,2,47.0,4.0,5
2021-12-25,I10,2,73.0,11.0,3
2021-12-26,I10,3,59.666666666666664,10.873004286866726,3
2021-12-27,I10,1,71.0,0.0,4
2021-12-28,I10,1,33.0,0.0,5
2021-12-29,I10,2,52.5,4.5,1
2021-12-31,I10,1,66.0,0.0,4
2022-01-02,I10,1,69.0,0.0,4
2022-01-03,I10,1,74.0,0.0,3
2022-01-04,I10,1,50.0,0.0,5
2022-01-06,I10,1,45.0,0.0,3
2022-01-07,I10,1,72.0,0.0,3
2022-01-11,I10,2,63.0,4.0,3
2022-01-12,I10,1,81.0,0.0,3
2022-01-13,I10,4,56.25,10.0093706095838,2
2022-01-14,I10,2,57.0,11.0,3
2022-01-15,I10,2,43.5,3.5,4
2022-01-17,I10,2,44.0,15.0,4
2022-01-20,I10,2,55.5,9.5,4
2022-01-21,I10,1,61.0,0.0,2
2022-01-23,I10,1,77.0,0.0,2
2022-01-24,I10,2,38.5,0.5,5
2022-01-26,I10,1,40.0,0.0,4
2022-01-27,I10,1,32.0,0.0,7
2022-01-28,I10,2,61.0,10.0,4
2022-01-29,I10,1,61.0,0.0,4
2022-01-31,I10,1,80.0,0.0,4
2022-02-01,I10,1,47.0,0.0,7
2022-02-02,I10,2,66.0,5.0,4
2022-02-03,I10,3,67.0,16.06237840420901,4
2022-02-04,I10,1,50.0,0.0,7
2022-02-05,I10,1,64.0,0.0,3
2022-02-07,I10,1,45.0,0.0,3
2022-02-08,I10,2,62.5,2.5,4
2022-02-11,I10,1,30.0,0.0,4
2022-02-12,I10,2,70.5,15.5,3
2022-02-14,I10,1,53.0,0.0,7
2022-02-20,I10,1,64.0,0.0,5
2022-02-21,I10,1,68.0,0.0,2
2022-02-25,I10,1,51.0,0.0,3
2022-02-27,I10,1,61.0,0.0,2
2022-03-01,I10,1,71.0,0.0,7
2022-03-03,I10,2,54.5,0.5,2
2022-03-04,I10,2,61.5,1.5,2
2022-03-06,I10,2,54.0,11.0,4
2022-03-10,I10,1,54.0,0.0,7
2022-03-11,I10,1,81.0,0.0,3
2022-03-14,I10,1,50.0,0.0,7
2022-03-15,I10,1,51.0,0.0,4
2022-03-16,I10,1,45.0,0.0,5
2022-03-17,I10,1,51.0,0.0,7
2022-03-22,I10,1,59.0,0.0,5
2022-03-23,I10,2,35.0,28.0,5
2022-03-26,I10,1,76.0,0.0,7
2022-03-27,I10,2,56.5,6.5,5
2022-03-29,I10,1,44.0,0.0,4
2022-04-04,I10,1,49.0,0.0,1
2022-04-09,I10,1,79.0,0.0,3
2022-04-13,I10,3,52.0,7.483314773547883,4
2022-04-14,I10,1,78.0,0.0,3
2022-04-15,I10,1,40.0,0.0,7
2022-04-16,I10,1,61.0,0.0,3
2022-04-18,I10,1,74.0,0.0,4
2022-04-19,I10,2,66.5,9.5,2
2022-04-21,I10,2,63.5,2.5,3
2022-04-23,I10,1,58.0,0.0,5
2022-04-25,I10,1,37.0,0.0,5
2022-04-28,I10,2,65.5,7.5,3
2022-05-01,I10,1,49.0,0.0,7
2022-05-05,I10,4,52.25,11.008519428151999,3
2022-05-09,I10,1,54.0,0.0,3
2022-05-10,I10,2,52.0,3.0,5
2022-05-11,I10,1,59.0,0.0,3
2022-05-12,I10,3,56.666666666666664,6.599663291074444,4
2022-05-13,I10,2,44.5,7.5,2
2022-05-14,I10,1,92.0,0.0,3
2022-05-18,I10,1,59.0,0.0,2
2022-05-19,I10,3,65.33333333333333,15.923427883328248,4
2022-05-20,I10,2,63.0,6.0,5
2022-05-22,I10,3,52.333333333333336,8.498365855987975,4
2022-05-23,I10,1,66.0,0.0,3
2022-05-24,I10,1,54.0,0.0,7
2022-05-25,I10,1,72.0,0.0,5
2022-05-27,I10,1,75.0,0.0,7
2022-05-28,I10,1,50.0,0.0,7
2022-05-30,I10,2,57.0,4.0,4
2022-05-31,I10,2,50.0,14.0,3
2022-06-01,I10,1,72.0,0.0,2
2022-06-02,I10,2,57.0,5.0,4
2022-06-06,I10,3,50.333333333333336,10.402991022884823,4
2022-06-07,I10,4,59.5,14.150971698084906,4
2022-06-15,I10,2,42.0,4.0,5
2022-06-17,I10,1,45.0,0.0,1
2022-06-18,I10,2,52.5,10.5,2
2022-06-20,I10,2,54.5,18.5,5
2022-06-22,I10,2,61.0,8.0,4
2022-06-23,I10,2,58.5,4.5,3
2022-06-24,I10,1,51.0,0.0,5
2022-06-26,I10,1,72.0,0.0,3
2022-06-27,I10,2,62.5,6.5,4
2022-06-29,I10,1,62.0,0.0,3
2022-06-30,I10,2,66.0,2.0,5
2022-07-02,I10,1,46.0,0.0,5
2022-07-04,I10,1,56.0,0.0,4
2022-07-05,I10,1,44.0,0.0,3
2022-07-06,I10,2,61.5,18.5,5
2022-07-08,I10,1,62.0,0.0,3
2022-07-10,I10,1,45.0,0.0,3
2022-07-11,I10,1,59.0,0.0,5
2022-07-12,I10,3,51.0,9.41629792788369,3
2022-07-13,I10,1,51.0,0.0,2
2022-07-14,I10,2,61.0,7.0,2
2022-07-15,I10,1,59.0,0.0,4
2022-07-18,I10,1,49.0,0.0,7
2022-07-19,I10,3,55.333333333333336,6.599663291074444,3
2022-07-20,I10,1,51.0,0.0,5
2022-07-21,I10,3,59.0,16.06237840420901,2
2022-07-22,I10,3,52.333333333333336,10.338708279513883,4
2022-07-23,I10,1,42.0,0.0,7
2022-07-24,I10,1,53.0,0.0,2
2022-07-25,I10,1,82.0,0.0,4
2022-07-26,I10,1,60.0,0.0,4
2022-07-27,I10,3,54.0,15.121728296285006,2
2022-07-29,I10,1,45.0,0.0,3
2022-07-31,I10,3,57.666666666666664,16.579773487261185,2
2022-08-01,I10,2,56.5,0.5,2
2022-08-02,I10,2,63.0,4.0,4
2022-08-03,I10,2,49.0,9.0,5
2022-08-07,I10,1,63.0,0.0,4
2022-08-08,I10,2,54.0,9.0,3
2022-08-10,I10,3,51.333333333333336,4.4969125210773475,3
2022-08-11,I10,2,48.0,19.0,5
2022-08-12,I10,1,75.0,0.0,7
2022-08-13,I10,1,80.0,0.0,4
2022-08-16,I10,2,53.0,3.0,4
2022-08-18,I10,2,62.0,9.0,5
2022-08-20,I10,1,71.0,0.0,4
2022-08-21,I10,1,77.0,0.0,1
2022-08-23,I10,1,51.0,0.0,7
2022-08-24,I10,3,54.0,9.626352718795768,5
2022-08-25,I10,1,59.0,0.0,5
2022-08-29,I10,1,63.0,0.0,5
2022-08-30,I10,1,72.0,0.0,2
2022-08-31,I10,1,66.0,0.0,2
2022-09-02,I10,1,57.0,0.0,5
2022-09-04,I10,1,35.0,0.0,7
2022-09-06,I10,1,54.0,0.0,5
2022-09-07,I10,1,74.0,0.0,3
2022-09-08,I10,1,51.0,0.0,4
2022-09-09,I10,3,53.0,17.107503227141788,4
2022-09-10,I10,2,67.5,9.5,3
2022-09-13,I10,2,54.5,0.5,2
2022-09-15,I10,1,49.0,0.0,1
2022-09-17,I10,1,58.0,0.0,5
2022-09-18,I10,1,57.0,0.0,7
2022-09-19,I10,2,53.5,4.5,3
2022-09-20,I10,2,65.0,13.0,5
2022-09-22,I10,1,76.0,0.0,3
2022-09-23,I10,1,74.0,0.0,2
2022-09-25,I10,1,58.0,0.0,2
2022-09-26,I10,1,44.0,0.0,3
2022-09-27,I10,1,38.0,0.0,2
2022-09-29,I10,1,47.0,0.0,3
2022-10-01,I10,1,33.0,0.0,3
2022-10-03,I10,1,42.0,0.0,7
2022-10-05,I10,1,30.0,0.0,5
2022-10-06,I10,1,54.0,0.0,3
2022-10-07,I10,2,61.5,6.5,4
2022-10-10,I10,1,33.0,0.0,7
2022-10-12,I10,1,45.0,0.0,3
2022-10-13,I10,1,36.0,0.0,2
2022-10-14,I10,3,54.666666666666664,3.39934634239519,3
2022-10-15,I10,2,60.5,1.5,3
2022-10-17,I10,1,69.0,0.0,5
2022-10-18,I10,2,23.5,8.5,2
2022-10-19,I10,2,51.5,12.5,4
2022-10-20,I10,2,54.0,14.0,2
2022-10-21,I10,1,34.0,0.0,7
2022-10-22,I10,1,46.0,0.0,7
2022-10-26,I10,2,61.0,9.0,5
2022-10-27,I10,1,73.0,0.0,5
2022-10-28,I10,1,47.0,0.0,7
2022-10-31,I10,1,66.0,0.0,2
2022-11-01,I10,1,60.0,0.0,3
2022-11-02,I10,1,47.0,0.0,5
2022-11-03,I10,2,69.0,3.0,3
2022-11-05,I10,1,63.0,0.0,7
2022-11-07,I10,1,46.0,0.0,3
2022-11-08,I10,2,42.5,6.5,4
2022-11-10,I10,2,62.0,10.0,4
2022-11-14,I10,2,60.5,0.5,4
2022-11-15,I10,1,49.0,0.0,5
2022-11-17,I10,2,55.5,2.5,4
2022-11-19,I10,2,76.0,12.0,4
2022-11-20,I10,1,63.0,0.0,4
2022-11-21,I10,4,59.0,13.765899897936205,5
2022-11-22,I10,2,30.0,7.0,4
2022-11-23,I10,2,52.0,2.0,5
2022-11-24,I10,2,54.5,0.5,7
2022-11-29,I10,1,49.0,0.0,1
2022-11-30,I10,1,14.0,0.0,7
2022-12-01,I10,1,73.0,0.0,5
2022-12-02,I10,1,44.0,0.0,7
2022-12-03,I10,1,48.0,0.0,2
2022-12-04,I10,1,73.0,0.0,3
2022-12-05,I10,3,46.666666666666664,14.079141387961917,4
2022-12-07,I10,2,58.0,10.0,3
2022-12-08,I10,1,60.0,0.0,1
2022-12-10,I10,1,73.0,0.0,3
2022-12-12,I10,1,44.0,0.0,7
2022-12-13,I10,3,63.666666666666664,5.312459150169743,2
2022-12-14,I10,1,67.0,0.0,2
2022-12-16,I10,1,60.0,0.0,5
2022-12-17,I10,3,62.333333333333336,8.993825042154693,4
2022-12-21,I10,2,78.0,12.0,4
2022-12-23,I10,1,51.0,0.0,5
2022-12-24,I10,1,56.0,0.0,4
2022-12-25,I10,1,64.0,0.0,3
2022-12-27,I10,2,38.5,25.5,4
2022-12-28,I10,2,59.5,4.5,4
2022-12-30,I10,1,47.0,0.0,4
2023-01-02,I10,2,53.0,2.0,4
2023-01-04,I10,2,62.5,11.5,3
2023-01-07,I10,1,29.0,0.0,4
2023-01-08,I10,1,96.0,0.0,2
2023-01-09,I10,1,74.0,0.0,2
2023-01-10,I10,1,56.0,0.0,2
2023-01-11,I10,3,66.0,5.0990195135927845,4
2023-01-15,I10,1,38.0,0.0,7
2023-01-16,I10,1,42.0,0.0,7
2023-01-17,I10,1,58.0,0.0,5
2023-01-18,I10,2,61.0,2.0,4
2023-01-19,I10,2,57.0,7.0,1
2023-01-20,I10,2,64.5,10.5,5
2023-01-22,I10,1,40.0,0.0,7
2023-01-24,I10,4,57.0,13.095800853708795,4
2023-01-27,I10,1,71.0,0.0,4
2023-01-30,I10,1,65.0,0.0,4
2023-01-31,I10,2,50.5,0.5,4
2023-02-01,I10,3,52.0,14.165686240583852,5
2023-02-02,I10,3,70.66666666666667,12.256517540566824,4
2023-02-03,I10,2,70.5,3.5,3
2023-02-05,I10,1,65.0,0.0,7
2023-02-08,I10,2,53.0,5.0,4
2023-02-09,I10,2,49.5,5.5,2
2023-02-10,I10,2,38.5,24.5,3
2023-02-13,I10,3,50.0,9.899494936611665,5
2023-02-17,I10,1,60.0,0.0,5
2023-02-18,I10,1,56.0,0.0,5
2023-02-20,I10,1,72.0,0.0,5
2023-02-23,I10,1,50.0,0.0,7
2023-02-27,I10,3,57.333333333333336,7.586537784494029,3
2023-03-01,I10,3,57.666666666666664,25.037749277618563,3
2023-03-02,I10,1,45.0,0.0,5
2023-03-03,I10,3,59.666666666666664,14.522013940527977,4
2023-03-04,I10,1,71.0,0.0,7
2023-03-06,I10,1,59.0,0.0,5
2023-03-07,I10,1,48.0,0.0,3
2023-03-08,I10,2,66.5,2.5,4
2023-03-11,I10,1,78.0,0.0,7
2023-03-12,I10,1,57.0,0.0,5
2023-03-13,I10,5,54.8,10.457533169921097,4
2023-03-14,I10,1,42.0,0.0,2
2023-03-15,I10,3,60.666666666666664,4.988876515698588,2
2023-03-16,I10,2,69.0,2.0,3
2023-03-17,I10,1,96.0,0.0,2
2023-03-18,I10,2,54.0,15.0,3
2023-03-19,I10,2,65.5,22.5,7
2023-03-20,I10,2,59.5,3.5,5
2023-03-21,I10,2,65.5,1.5,2
2023-03-22,I10,2,72.5,7.5,4
2023-03-23,I10,1,48.0,0.0,7
2023-03-24,I10,1,77.0,0.0,5
2023-03-25,I10,4,61.0,11.811011811017716,3
2023-03-26,I10,1,57.0,0.0,5
2023-03-27,I10,1,47.0,0.0,4
2023-03-28,I10,1,69.0,0.0,2
2023-03-30,I10,1,73.0,0.0,5
2023-04-01,I10,1,58.0,0.0,5
2023-04-02,I10,1,70.0,0.0,5
2023-04-04,I10,1,69.0,0.0,4
2023-04-05,I10,1,53.0,0.0,5
2023-04-06,I10,1,78.0,0.0,4
2023-04-07,I10,1,46.0,0.0,5
2023-04-08,I10,1,58.0,0.0,1
2023-04-09,I10,1,68.0,0.0,5
2023-04-10,I10,1,52.0,0.0,7
2023-04-11,I10,1,72.0,0.0,3
2023-04-13,I10,1,49.0,0.0,5
2023-04-14,I10,1,72.0,0.0,2
2023-04-15,I10,1,68.0,0.0,2
2023-04-18,I10,3,44.666666666666664,28.85981442921782,4
2023-04-19,I10,1,44.0,0.0,5
2023-04-20,I10,1,46.0,0.0,1
2023-04-25,I10,1,77.0,0.0,5
2023-04-26,I10,2,56.5,14.5,4
2023-04-27,I10,1,79.0,0.0,3
2023-05-02,I10,1,70.0,0.0,3
2023-05-03,I10,2,61.5,4.5,4
2023-05-04,I10,1,44.0,0.0,2
2023-05-07,I10,1,63.0,0.0,5
2023-05-08,I10,1,67.0,0.0,4
2023-05-10,I10,1,36.0,0.0,3
2023-05-14,I10,2,68.0,0.0,7
2023-05-15,I10,2,69.0,5.0,3
2023-05-16,I10,4,65.0,4.527692569068709,2
2023-05-18,I10,4,72.25,6.5717197140474575,4
2023-05-19,I10,4,66.0,9.354143466934854,2
2023-05-23,I10,2,47.5,24.5,2
2023-05-25,I10,1,35.0,0.0,7
2023-05-26,I10,1,42.0,0.0,7
2023-05-29,I10,1,77.0,0.0,3
2023-05-30,I10,1,57.0,0.0,4
2023-06-01,I10,3,63.666666666666664,7.760297817881877,3
2023-06-02,I10,1,45.0,0.0,3
2023-06-03,I10,1,52.0,0.0,4
2023-06-04,I10,1,77.0,0.0,3
2023-06-07,I10,1,64.0,0.0,3
2023-06-08,I10,1,53.0,0.0,5
2023-06-09,I10,1,51.0,0.0,5
2023-06-12,I10,1,47.0,0.0,5
2023-06-13,I10,2,47.0,1.0,4
2023-06-14,I10,3,60.333333333333336,24.499433100017278,4
2023-06-16,I10,1,73.0,0.0,3
2023-06-17,I10,1,64.0,0.0,5
2023-06-19,I10,1,55.0,0.0,4
2023-06-20,I10,3,69.66666666666667,9.877021593352703,2
2023-06-21,I10,1,62.0,0.0,5
2023-06-23,I10,4,65.75,10.108783309577865,5
2023-06-29,I10,3,47.666666666666664,8.178562764256865,2
2023-06-30,I10,2,67.0,2.0,3
2023-07-01,I10,1,70.0,0.0,3
2023-07-02,I10,1,59.0,0.0,2
2023-07-03,I10,1,34.0,0.0,3
2023-07-04,I10,2,54.5,2.5,5
2023-07-06,I10,1,80.0,0.0,5
2023-07-07,I10,3,55.666666666666664,8.339997335464536,2
2023-07-09,I10,1,69.0,0.0,4
2023-07-11,I10,2,52.5,5.5,2
2023-07-12,I10,1,42.0,0.0,7
2023-07-14,I10,2,52.5,24.5,3
2023-07-15,I10,1,76.0,0.0,2
2023-07-17,I10,5,45.4,8.822698000045111,2
2023-07-18,I10,1,47.0,0.0,2
2023-07-20,I10,1,58.0,0.0,7
2023-07-24,I10,4,52.5,12.932517156377562,2
2023-07-25,I10,3,54.0,5.656854249492381,2
2023-07-26,I10,1,57.0,0.0,5
2023-07-27,I10,1,76.0,0.0,5
2023-07-28,I10,1,55.0,0.0,7
2023-07-29,I10,1,49.0,0.0,7
2023-07-31,I10,2,75.0,3.0,2
2023-08-03,I10,3,59.0,13.638181696985855,2
2023-08-05,I10,2,59.5,6.5,4
2023-08-07,I10,1,52.0,0.0,7
2023-08-08,I10,1,63.0,0.0,3
2023-08-10,I10,2,53.5,3.5,2
2023-08-11,I10,3,77.33333333333333,1.699673171197595,4
2023-08-12,I10,2,63.5,5.5,4
2023-08-13,I10,2,53.5,1.5,4
2023-08-15,I10,2,51.0,1.0,2
2023-08-16,I10,2,52.0,1.0,2
2023-08-18,I10,1,75.0,0.0,4
2023-08-19,I10,1,67.0,0.0,4
2023-08-20,I10,1,73.0,0.0,5
2023-08-21,I10,1,56.0,0.0,2
2023-08-22,I10,1,66.0,0.0,5
2023-08-23,I10,2,57.5,13.5,5
2023-08-24,I10,1,65.0,0.0,3
2023-08-25,I10,3,53.0,7.483314773547883,4
2023-08-26,I10,1,35.0,0.0,7
2023-08-27,I10,1,53.0,0.0,4
2023-08-29,I10,2,66.0,9.0,7
2023-08-31,I10,1,43.0,0.0,2
2023-09-01,I10,2,60.0,6.0,3
2023-09-04,I10,2,59.5,5.5,4
2023-09-05,I10,2,46.5,7.5,3
2023-09-08,I10,2,47.0,3.0,4
2023-09-09,I10,3,52.0,10.614455552060438,4
2023-09-13,I10,2,61.0,10.0,4
2023-09-14,I10,3,61.0,5.887840577551898,3
2023-09-15,I10,1,50.0,0.0,5
2023-09-16,I10,2,65.0,6.0,4
2023-09-19,I10,2,55.5,1.5,2
2023-09-20,I10,1,53.0,0.0,4
2023-09-21,I10,1,76.0,0.0,2
2023-09-25,I10,2,62.0,3.0,4
2023-10-02,I10,1,83.0,0.0,3
2023-10-04,I10,1,39.0,0.0,7
2023-10-06,I10,4,37.5,14.221462653327892,5
2023-10-07,I10,2,65.5,10.5,2
2023-10-09,I10,1,62.0,0.0,4
2023-10-11,I10,1,55.0,0.0,7
2023-10-12,I10,1,58.0,0.0,5
2023-10-18,I10,1,57.0,0.0,3
2023-10-20,I10,5,53.6,15.239422561238992,2
2023-10-21,I10,2,59.5,11.5,5
2023-10-23,I10,1,55.0,0.0,7
2023-10-25,I10,2,59.0,6.0,3
2023-10-28,I10,1,58.0,0.0,2
2023-10-29,I10,1,45.0,0.0,3
2023-10-30,I10,1,40.0,0.0,5
2023-11-02,I10,1,69.0,0.0,2
2023-11-03,I10,1,63.0,0.0,4
2023-11-04,I10,1,66.0,0.0,5
2023-11-07,I10,2,51.0,0.0,3
2023-11-08,I10,2,54.0,2.0,2
2023-11-10,I10,4,56.5,7.22841614740048,4
2023-11-12,I10,1,62.0,0.0,5
2023-11-13,I10,3,55.333333333333336,21.359359124801056,4
2023-11-15,I10,2,46.5,2.5,3
2023-11-16,I10,2,52.0,2.0,4
2023-11-18,I10,1,56.0,0.0,3
2023-11-21,I10,1,49.0,0.0,3
2023-11-22,I10,1,79.0,0.0,2
2023-11-23,I10,1,48.0,0.0,2
2023-11-24,I10,1,82.0,0.0,7
2023-11-25,I10,1,23.0,0.0,7
2023-11-27,I10,1,65.0,0.0,4
2023-11-29,I10,2,37.5,8.5,5
2023-12-01,I10,2,70.5,3.5,3
2023-12-03,I10,1,54.0,0.0,5
2023-12-05,I10,1,81.0,0.0,3
2023-12-06,I10,1,73.0,0.0,5
2023-12-07,I10,1,58.0,0.0,5
2023-12-09,I10,1,45.0,0.0,7
2023-12-10,I10,1,60.0,0.0,5
2023-12-12,I10,2,72.0,3.0,3
2023-12-13,I10,3,61.666666666666664,7.408703590297623,4
2023-12-15,I10,2,55.5,6.5,4
2023-12-16,I10,2,52.0,6.0,1
2023-12-18,I10,1,44.0,0.0,5
2023-12-20,I10,2,64.0,4.0,4
2023-12-23,I10,1,49.0,0.0,5
2023-12-27,I10,2,71.5,6.5,3
2023-12-29,I10,1,64.0,0.0,4
2024-01-02,I10,2,20.0,6.0,4
2024-01-04,I10,2,52.0,14.0,1
2024-01-05,I10,2,62.0,2.0,2
2024-01-10,I10,1,70.0,0.0,7
2024-01-11,I10,2,55.0,4.0,4
2024-01-13,I10,1,44.0,0.0,2
2024-01-15,I10,2,64.0,4.0,3
2024-01-16,I10,1,66.0,0.0,5
2024-01-18,I10,1,53.0,0.0,7
2024-01-19,I10,1,45.0,0.0,7
2024-01-22,I10,3,46.333333333333336,11.585431464655176,3
2024-01-25,I10,2,61.0,2.0,2
2024-01-27,I10,1,53.0,0.0,5
2024-01-31,I10,1,43.0,0.0,7
2024-02-01,I10,2,45.0,3.0,4
2024-02-02,I10,1,44.0,0.0,4
2024-02-04,I10,2,39.0,13.0,4
2024-02-07,I10,1,46.0,0.0,7
2024-02-08,I10,2,73.5,19.5,5
2024-02-11,I10,2,66.0,11.0,2
2024-02-12,I10,1,52.0,0.0,3
2024-02-17,I10,2,56.0,10.0,3
2024-02-18,I10,1,84.0,0.0,4
2024-02-19,I10,1,52.0,0.0,4
2024-02-23,I10,3,69.0,15.57776192739723,4
2024-02-26,I10,4,53.0,10.04987562112089,4
2024-02-27,I10,1,42.0,0.0,7
2024-02-28,I10,1,72.0,0.0,3
2024-02-29,I10,2,49.5,19.5,5
2024-03-02,I10,1,71.0,0.0,2
2024-03-04,I10,2,53.5,7.5,3
2024-03-05,I10,1,49.0,0.0,5
2024-03-06,I10,1,54.0,0.0,7
2024-03-07,I10,1,74.0,0.0,3
2024-03-08,I10,2,47.5,0.5,1
2024-03-09,I10,1,75.0,0.0,2
2024-03-11,I10,1,58.0,0.0,5
2024-03-13,I10,1,56.0,0.0,5
2024-03-14,I10,2,53.5,0.5,4
2024-03-15,I10,1,75.0,0.0,7
2024-03-16,I10,1,47.0,0.0,2
2024-03-17,I10,1,45.0,0.0,7
2024-03-18,I10,1,63.0,0.0,7
2024-03-19,I10,2,63.0,4.0,2
2024-03-20,I10,1,54.0,0.0,7
2024-03-23,I10,1,68.0,0.0,5
2024-03-27,I10,2,61.0,4.0,4
2024-03-29,I10,1,76.0,0.0,7
2024-03-31,I10,1,49.0,0.0,5
2024-04-01,I10,1,65.0,0.0,5
2024-04-04,I10,1,56.0,0.0,2
2024-04-05,I10,1,82.0,0.0,4
2024-04-06,I10,1,66.0,0.0,5
2024-04-09,I10,2,78.0,10.0,4
2024-04-10,I10,1,53.0,0.0,4
2024-04-11,I10,1,68.0,0.0,5
2024-04-12,I10,1,80.0,0.0,3
2024-04-17,I10,1,58.0,0.0,5
2024-04-18,I10,1,57.0,0.0,4
2024-04-19,I10,3,69.0,2.8284271247461903,3
2024-04-22,I10,1,49.0,0.0,2
2024-04-23,I10,2,63.5,13.5,2
2024-04-24,I10,5,61.6,19.468949637820735,4
2024-04-26,I10,3,66.0,9.092121131323903,3
2024-04-29,I10,1,46.0,0.0,7
2024-05-04,I10,1,56.0,0.0,7
2024-05-05,I10,1,70.0,0.0,5
2024-05-07,I10,2,60.5,1.5,4
2024-05-08,I10,2,55.5,8.5,4
2024-05-11,I10,3,66.33333333333333,12.918548250050733,3
2024-05-13,I10,1,42.0,0.0,4
2024-05-14,I10,1,68.0,0.0,3
2024-05-15,I10,2,70.5,6.5,4
2024-05-17,I10,2,60.0,7.0,2
2024-05-18,I10,2,62.5,6.5,2
2024-05-19,I10,1,63.0,0.0,2
2024-05-20,I10,2,55.5,0.5,7
2024-05-24,I10,2,49.5,3.5,4
2024-05-28,I10,2,52.0,1.0,2
2024-05-30,I10,3,68.0,7.118052168020874,3
2024-06-02,I10,1,51.0,0.0,7
2024-06-03,I10,3,52.666666666666664,8.178562764256865,2
2024-06-08,I10,1,40.0,0.0,5
2024-06-10,I10,3,44.666666666666664,19.601587237318874,5
2024-06-11,I10,1,42.0,0.0,7
2024-06-12,I10,3,57.666666666666664,10.624918300339484,5
2024-06-13,I10,1,57.0,0.0,5
2024-06-14,I10,2,50.0,11.0,4
2024-06-17,I10,2,45.5,3.5,4
2024-06-18,I10,1,50.0,0.0,7
2024-06-19,I10,5,65.4,5.817215828899594,4
2024-06-20,I10,3,55.0,11.86029791643813,4
2024-06-21,I10,2,43.5,3.5,4
2024-06-22,I10,1,49.0,0.0,7
2024-06-23,I10,2,45.5,1.5,2
2024-06-25,I10,2,45.0,11.0,5
2024-06-27,I10,1,57.0,0.0,5
2024-06-29,I10,2,50.0,13.0,1
2024-06-30,I10,2,50.0,16.0,5
2024-07-01,I10,1,38.0,0.0,4
2024-07-03,I10,4,50.5,21.418449990603897,4
2024-07-04,I10,2,79.5,1.5,4
2024-07-05,I10,2,72.0,2.0,4
2024-07-07,I10,1,46.0,0.0,3
2024-07-08,I10,1,46.0,0.0,4
2024-07-10,I10,2,63.0,16.0,2
2024-07-11,I10,1,66.0,0.0,3
2024-07-13,I10,1,76.0,0.0,7
2024-07-14,I10,2,65.0,6.0,3
2024-07-16,I10,1,45.0,0.0,4
2024-07-18,I10,1,66.0,0.0,3
2024-07-19,I10,1,63.0,0.0,4
2024-07-22,I10,1,38.0,0.0,7
2024-07-23,I10,2,72.0,1.0,3
2024-07-24,I10,1,49.0,0.0,3
2024-07-25,I10,1,34.0,0.0,7
2024-07-26,I10,2,60.5,6.5,4
2024-07-29,I10,1,34.0,0.0,7
2024-07-31,I10,2,65.0,4.0,4
2024-08-01,I10,2,44.5,0.5,5
2024-08-03,I10,1,73.0,0.0,3
2024-08-04,I10,2,62.5,8.5,3
2024-08-07,I10,2,80.5,11.5,1
2024-08-09,I10,5,59.2,2.785677655436824,4
2024-08-10,I10,1,71.0,0.0,4
2024-08-12,I10,1,75.0,0.0,4
2024-08-13,I10,1,71.0,0.0,5
2024-08-14,I10,1,65.0,0.0,4
2024-08-16,I10,1,50.0,0.0,3
2024-08-18,I10,2,56.0,15.0,3
2024-08-19,I10,1,39.0,0.0,2
2024-08-22,I10,1,70.0,0.0,2
2024-08-23,I10,1,63.0,0.0,4
2024-08-24,I10,2,71.0,3.0,2
2024-08-26,I10,2,75.0,4.0,3
2024-08-28,I10,2,47.5,2.5,2
2024-08-31,I10,2,53.5,2.5,5
2024-09-01,I10,1,62.0,0.0,7
2024-09-03,I10,2,62.5,11.5,2
2024-09-04,I10,2,62.0,1.0,3
2024-09-09,I10,1,70.0,0.0,7
2024-09-10,I10,2,62.0,11.0,7
2024-09-12,I10,1,74.0,0.0,7
2024-09-13,I10,2,78.5,10.5,2
2024-09-15,I10,1,76.0,0.0,5
2024-09-16,I10,1,77.0,0.0,5
2024-09-17,I10,1,68.0,0.0,5
2024-09-18,I10,1,53.0,0.0,5
2024-09-21,I10,1,72.0,0.0,2
2024-09-22,I10,1,73.0,0.0,3
2024-09-23,I10,1,68.0,0.0,7
2024-09-24,I10,1,58.0,0.0,4
2024-09-25,I10,3,57.333333333333336,10.370899457402697,2
2024-09-27,I10,1,57.0,0.0,5
2024-09-30,I10,3,65.0,7.2571803523590805,3
2024-10-01,I10,1,68.0,0.0,4
2024-10-02,I10,1,45.0,0.0,3
2024-10-06,I10,1,77.0,0.0,5
2024-10-07,I10,3,42.0,3.265986323710904,4
2024-10-09,I10,2,41.0,1.0,5
2024-10-10,I10,1,66.0,0.0,5
2024-10-13,I10,2,50.5,3.5,5
2024-10-16,I10,3,60.0,3.7416573867739413,4
